Host.Family,BLFamilyLatin,species_clean,species_jetz,foraging_cat,elevation_cat,TipLabel,Full_Label,sociality,keycol,valuecol
"Furnariidae
",Furnariidae,Syndactyla ucayalae,Simoxenops ucayalae,understory,lowland_iquitos,Simoxenops_ucayalae,P115937,1,ectos_binomial2,_
"Furnariidae
",Furnariidae,Syndactyla ucayalae,Simoxenops ucayalae,understory,lowland_iquitos,Simoxenops_ucayalae,P115937,1,ectos_binomial3,_
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,P110171,0,ectos_binomial,Furnariphilus_parkeri?
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,P115901,0,ectos_binomial,Furnariphilus_parkeri?
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,V135,0,ectos_binomial,Myrsidea_(scansori/calvi)
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,P110171,0,ectos_binomial2,_
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,P115901,0,ectos_binomial2,_
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,V135,0,ectos_binomial2,_
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,P110171,0,ectos_binomial3,_
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,P115901,0,ectos_binomial3,_
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,ground,lowland_iquitos,Sclerurus_caudacutus,V135,0,ectos_binomial3,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,M591,0,ectos_binomial,Myrsidea_blattae?
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116166,0,ectos_binomial,Myrsidea_blattae?
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116185,0,ectos_binomial,Myrsidea_blattae?
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116202,0,ectos_binomial,Myrsidea_blattae?
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116262,0,ectos_binomial,Myrsidea_blattae?
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,M591,0,ectos_binomial2,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116166,0,ectos_binomial2,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116185,0,ectos_binomial2,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116202,0,ectos_binomial2,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116262,0,ectos_binomial2,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,M591,0,ectos_binomial3,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116166,0,ectos_binomial3,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116185,0,ectos_binomial3,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116202,0,ectos_binomial3,_
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,understory,lowland_iquitos,Schiffornis_turdina,P116262,0,ectos_binomial3,_
Thraupidae,Cardinalidae,Saltator maximus,Saltator maximus,ground-understory,lowland_iquitos,Saltator_maximus,P110424,1,ectos_binomial,Myrsidea_lightae?
Thraupidae,Cardinalidae,Saltator maximus,Saltator maximus,ground-understory,lowland_iquitos,Saltator_maximus,P110424,1,ectos_binomial2,_
Thraupidae,Cardinalidae,Saltator maximus,Saltator maximus,ground-understory,lowland_iquitos,Saltator_maximus,P110424,1,ectos_binomial3,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,P121006,0,ectos_binomial,Cotingacola_rupicolae?
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120642,0,ectos_binomial,Cotingacola_rupicolae?
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120665,0,ectos_binomial,Cotingacola_rupicolae?
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120678,0,ectos_binomial,Cotingacola_rupicolae?
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120797,0,ectos_binomial,Cotingacola_rupicolae?
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120819,0,ectos_binomial,Cotingacola_rupicolae?
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP121234,0,ectos_binomial,Cotingacola_rupicolae?
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP121319,0,ectos_binomial,Cotingacola_rupicolae?
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,P121006,0,ectos_binomial2,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120642,0,ectos_binomial2,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120665,0,ectos_binomial2,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120678,0,ectos_binomial2,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120797,0,ectos_binomial2,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120819,0,ectos_binomial2,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP121234,0,ectos_binomial2,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP121319,0,ectos_binomial2,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,P121006,0,ectos_binomial3,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120642,0,ectos_binomial3,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120665,0,ectos_binomial3,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120678,0,ectos_binomial3,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120797,0,ectos_binomial3,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP120819,0,ectos_binomial3,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP121234,0,ectos_binomial3,_
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,ground-understory,lowland_iquitos,Rupicola_peruvianus,SP121319,0,ectos_binomial3,_
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,ground-understory,lowland_iquitos,Rhytipterna_simplex,P116303,0,ectos_binomial,Menacanthus?_distinctus?
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,ground-understory,lowland_iquitos,Rhytipterna_simplex,P130002,0,ectos_binomial,Philopteridae_new sp?
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,ground-understory,lowland_iquitos,Rhytipterna_simplex,P116303,0,ectos_binomial2,_
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,ground-understory,lowland_iquitos,Rhytipterna_simplex,P130002,0,ectos_binomial2,_
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,ground-understory,lowland_iquitos,Rhytipterna_simplex,P116303,0,ectos_binomial3,_
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,ground-understory,lowland_iquitos,Rhytipterna_simplex,P130002,0,ectos_binomial3,_
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116218,0,ectos_binomial,Myrsidea_new sp?
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116220,0,ectos_binomial,Ricinus_new sp?
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116222,0,ectos_binomial,Ricinus_new sp?
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116218,0,ectos_binomial2,_
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116220,0,ectos_binomial2,_
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116222,0,ectos_binomial2,_
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116218,0,ectos_binomial3,_
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116220,0,ectos_binomial3,_
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,ground,lowland_iquitos,Rhegmatorhina_melanosticta,P116222,0,ectos_binomial3,_
Tyrannidae,Tyrannidae,Ramphotrigon ruficauda,Ramphotrigon ruficauda,ground-understory,lowland_iquitos,Ramphotrigon_ruficauda,V451,0,ectos_binomial,Myrsidea_new sp?
Tyrannidae,Tyrannidae,Ramphotrigon ruficauda,Ramphotrigon ruficauda,ground-understory,lowland_iquitos,Ramphotrigon_ruficauda,V451,0,ectos_binomial2,Philopteridae_new sp?
Tyrannidae,Tyrannidae,Ramphotrigon ruficauda,Ramphotrigon ruficauda,ground-understory,lowland_iquitos,Ramphotrigon_ruficauda,V451,0,ectos_binomial3,_
Ramphastidae,Ramphastidae,Ramphastos tucanus,Ramphastos tucanus,canopy,lowland_iquitos,Ramphastos_tucanus,P115997,0,ectos_binomial,Myrsidea_various?
Ramphastidae,Ramphastidae,Ramphastos tucanus,Ramphastos tucanus,canopy,lowland_iquitos,Ramphastos_tucanus,P115997,0,ectos_binomial2,_
Ramphastidae,Ramphastidae,Ramphastos tucanus,Ramphastos tucanus,canopy,lowland_iquitos,Ramphastos_tucanus,P115997,0,ectos_binomial3,_
"Tyrannidae
",Tyrannidae,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,understory,lowland_iquitos,Pyrrhomyias_cinnamomeus,W130753,1,ectos_binomial,Brueelia?_new sp?
"Tyrannidae
",Tyrannidae,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,understory,lowland_iquitos,Pyrrhomyias_cinnamomeus,W130753,1,ectos_binomial2,_
"Tyrannidae
",Tyrannidae,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,understory,lowland_iquitos,Pyrrhomyias_cinnamomeus,W130753,1,ectos_binomial3,_
Icteridae,Icteridae,Psarocolius angustifrons,Psarocolius angustifrons,canopy,lowland_iquitos,Psarocolius_angustifrons,P110060,0,ectos_binomial,Myrsidea?_tropicalis?
Icteridae,Icteridae,Psarocolius angustifrons,Psarocolius angustifrons,canopy,lowland_iquitos,Psarocolius_angustifrons,P110060,0,ectos_binomial2,_
Icteridae,Icteridae,Psarocolius angustifrons,Psarocolius angustifrons,canopy,lowland_iquitos,Psarocolius_angustifrons,P110060,0,ectos_binomial3,_
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP120101,1,ectos_binomial,Rallicola_mooreae?
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP120998,1,ectos_binomial,Rallicola?_mooreae?
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP121023,1,ectos_binomial,Rallicola?_mooreae?
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP120101,1,ectos_binomial2,_
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP120998,1,ectos_binomial2,_
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP121023,1,ectos_binomial2,_
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP120101,1,ectos_binomial3,_
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP120998,1,ectos_binomial3,_
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,understory,lowland_iquitos,Premnoplex_brunnescens,SP121023,1,ectos_binomial3,_
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,ground-understory,lowland_iquitos,Pipreola_intermedia,W121017,1,ectos_binomial,Menacanthus_new sp?
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,ground-understory,lowland_iquitos,Pipreola_intermedia,W121018,1,ectos_binomial,Philopteridae?_cotingacola tergalis/pseudocophorus peruvianus?
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,ground-understory,lowland_iquitos,Pipreola_intermedia,W121017,1,ectos_binomial2,_
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,ground-understory,lowland_iquitos,Pipreola_intermedia,W121018,1,ectos_binomial2,_
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,ground-understory,lowland_iquitos,Pipreola_intermedia,W121017,1,ectos_binomial3,_
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,ground-understory,lowland_iquitos,Pipreola_intermedia,W121018,1,ectos_binomial3,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120617,0,ectos_binomial,Pseudocophorus_antennatus? (cotingacola meridae/cotingacola tergalis)
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120650,0,ectos_binomial,Pseudocophorus_antennatus? (cotingacola meridae/cotingacola tergalis)
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120717,0,ectos_binomial,Pseudocophorus_antennatus? (cotingacola meridae/cotingacola tergalis)
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120722,0,ectos_binomial,Pseudocophorus_antennatus? (cotingacola meridae/cotingacola tergalis)
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120737,0,ectos_binomial,Pseudocophorus_antennatus? (cotingacola meridae/cotingacola tergalis)
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W130408,0,ectos_binomial,Pseudocophorus?_antennatus? (cotingacola meridae/cotingacola tergalis)
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120617,0,ectos_binomial2,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120650,0,ectos_binomial2,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120717,0,ectos_binomial2,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120722,0,ectos_binomial2,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120737,0,ectos_binomial2,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W130408,0,ectos_binomial2,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120617,0,ectos_binomial3,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120650,0,ectos_binomial3,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120717,0,ectos_binomial3,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120722,0,ectos_binomial3,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W120737,0,ectos_binomial3,_
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,ground-understory,lowland_iquitos,Pipreola_arcuata,W130408,0,ectos_binomial3,_
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110098,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110133,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110228,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110320,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110368,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P115952,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P116012,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110124,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P116121,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P116111,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P116022,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110028,1,ectos_binomial,Myrsidea_new sp?
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110090,1,ectos_binomial,Philopteridae_new sp?
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P116014,1,ectos_binomial,Philopteridae_new sp?
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110324,1,ectos_binomial,Philopterus-like_new sp?
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110193,1,ectos_binomial,Philopterus-like_new sp?
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P115964,1,ectos_binomial,Philopterus-like_new sp?
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110103,1,ectos_binomial,Ricinus_invadens/pessimalis?
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P115956,1,ectos_binomial,Ricinus_invadens/pessimalis?
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,ground-understory,lowland_iquitos,Pipra_fasciicauda,P110098,1,ectos_binomial2,_
